source_country,target_country,avg_tone,positive_ratio,article_count,source
Greece,Romania,-1.0697,37.73,2690,bigquery
Greece,Norway,-1.1165,31.55,2697,bigquery
Greece,Indonesia,-1.1201,39.88,657,bigquery
Greece,South Africa,-1.1626,33.15,359,bigquery
Greece,Sweden,-1.1706,32.06,2277,bigquery
Greece,Argentina,-1.1868,44.07,962,bigquery
Greece,Egypt,-1.2123,34.07,4335,bigquery
Greece,Poland,-1.2447,33.11,3090,bigquery
Greece,Singapore,-1.2834,28.89,360,bigquery
Greece,Turkey,-1.3049,29.8,25472,bigquery
Greece,China,-1.3437,25.66,20138,bigquery
Greece,Belgium,-1.3473,25.41,4061,bigquery
Greece,Malaysia,-1.4772,40.79,277,bigquery
Greece,France,-1.6129,29.45,24595,bigquery
Greece,United Kingdom,-1.7549,24.29,24525,bigquery
Greece,Portugal,-1.786,28.8,2528,bigquery
Greece,Brazil,-1.7986,29.09,1860,bigquery
Greece,Spain,-1.8043,28.27,9654,bigquery
Greece,Germany,-1.8071,20.6,20903,bigquery
Greece,Bangladesh,-1.8241,37.63,388,bigquery
Greece,United States,-1.8913,22.14,100986,bigquery
Greece,Vietnam,-1.9453,25.88,514,bigquery
Greece,Canada,-1.9489,28.12,4958,bigquery
Greece,Saudi Arabia,-2.0843,19.03,5082,bigquery
Greece,Australia,-2.3731,27.35,3598,bigquery
Greece,Hungary,-2.4266,23.52,4209,bigquery
Greece,New Zealand,-2.5561,26.99,289,bigquery
Greece,Colombia,-2.8158,16.32,674,bigquery
Greece,Russia,-2.8338,13.7,41256,bigquery
Greece,Ukraine,-2.8516,14.39,33533,bigquery
Greece,Iran,-2.9081,8.78,88484,bigquery
Greece,Qatar,-2.9622,8.19,3933,bigquery
Greece,Israel,-3.1252,8.7,38618,bigquery
Greece,Iraq,-3.2828,6.12,4739,bigquery
Greece,Thailand,-3.4213,27.83,672,bigquery
Greece,Philippines,-3.5506,17.17,198,bigquery
Greece,Chile,-3.6293,17.95,479,bigquery
Greece,Mexico,-3.908,10.31,4375,bigquery
Greece,Peru,-4.6197,9.3,344,bigquery
Greece,Pakistan,-5.5956,4.42,3481,bigquery
Greece,Nigeria,-5.738,12.82,655,bigquery
Hungary,Denmark,0.0855,52.44,923,bigquery
Hungary,Egypt,0.0842,36.8,269,bigquery
Hungary,China,-0.0609,44.55,2727,bigquery
Hungary,Japan,-0.2365,45.84,517,bigquery
Hungary,Czech Republic,-0.2463,43.63,644,bigquery
Hungary,United States,-0.2785,44.49,24146,bigquery
Hungary,Australia,-0.2904,43.23,266,bigquery
Hungary,Hungary,-0.353,44.48,28179,bigquery
Hungary,Colombia,-0.3952,56.14,57,bigquery
Hungary,Sweden,-0.5411,39.95,393,bigquery
Hungary,Finland,-0.5899,37.97,158,bigquery
Hungary,United Kingdom,-0.6232,36.38,2048,bigquery
Hungary,Greece,-0.7206,45.79,273,bigquery
Hungary,India,-0.7467,38.96,996,bigquery
Hungary,Belgium,-0.7618,38.55,2135,bigquery
Hungary,Italy,-0.7682,47.93,1450,bigquery
Hungary,Poland,-0.903,34.19,1281,bigquery
Hungary,Norway,-0.9214,22.75,255,bigquery
Hungary,Netherlands,-0.9385,33.18,437,bigquery
Hungary,Brazil,-1.0603,31.86,226,bigquery
Hungary,Mexico,-1.1004,17.8,236,bigquery
Hungary,Canada,-1.128,40.14,441,bigquery
Hungary,Peru,-1.177,0.0,7,bigquery
Hungary,Germany,-1.2182,31.33,3865,bigquery
Hungary,Argentina,-1.2324,48.28,87,bigquery
Hungary,Thailand,-1.2353,40.4,99,bigquery
Hungary,Indonesia,-1.2505,25.93,54,bigquery
Hungary,South Africa,-1.2712,14.29,14,bigquery
Hungary,Chile,-1.3129,57.14,21,bigquery
Hungary,Singapore,-1.4058,23.68,76,bigquery
Hungary,Ukraine,-1.4585,27.32,22046,bigquery
Hungary,France,-1.497,32.11,978,bigquery
Hungary,Vietnam,-1.5697,22.5,80,bigquery
Hungary,Romania,-1.6483,28.65,1543,bigquery
Hungary,Turkey,-1.6601,26.98,593,bigquery
Hungary,Spain,-1.7139,33.94,657,bigquery
Hungary,South Korea,-1.8811,35.71,70,bigquery
Hungary,Russia,-1.9233,20.31,12170,bigquery
Hungary,Portugal,-2.0002,46.94,147,bigquery
Hungary,Saudi Arabia,-2.1818,8.44,308,bigquery
Hungary,Philippines,-2.3638,22.54,71,bigquery
Hungary,Israel,-2.5355,14.64,2200,bigquery
Hungary,Malaysia,-2.6942,15.38,26,bigquery
Hungary,New Zealand,-2.729,15.0,40,bigquery
Hungary,Iran,-2.8493,11.37,6972,bigquery
Hungary,Qatar,-3.1477,2.82,568,bigquery
Hungary,Iraq,-3.206,7.66,209,bigquery
Hungary,Bangladesh,-3.8596,5.0,80,bigquery
Hungary,Pakistan,-4.2514,17.39,115,bigquery
Hungary,Nigeria,-9.3521,13.33,15,bigquery
India,Indonesia,-0.1483,48.65,3435,bigquery
India,Thailand,-0.3695,49.51,4526,bigquery
India,United States,-2.1626,24.82,112941,bigquery
Indonesia,China,2.1076,66.35,9449,bigquery
Indonesia,Czech Republic,0.3515,59.9,197,bigquery
Indonesia,Japan,0.3026,55.32,13788,bigquery
Indonesia,South Africa,0.2696,52.34,384,bigquery
Indonesia,Egypt,0.2071,53.25,2280,bigquery
Indonesia,Netherlands,0.0912,53.53,2935,bigquery
Indonesia,Italy,0.0536,47.85,18307,bigquery
Indonesia,Saudi Arabia,-0.0305,54.46,1267,bigquery
Indonesia,Poland,-0.1252,55.92,524,bigquery
Indonesia,Indonesia,-0.1606,49.41,793695,bigquery
Indonesia,Turkey,-0.1819,54.01,2096,bigquery
Indonesia,Norway,-0.2547,49.22,902,bigquery
Indonesia,South Korea,-0.3309,49.62,4357,bigquery
Indonesia,Thailand,-0.6321,47.33,131,bigquery
Indonesia,Denmark,-0.6809,47.59,540,bigquery
Indonesia,India,-0.716,40.88,7874,bigquery
Indonesia,Sweden,-0.7457,52.47,324,bigquery
Indonesia,Spain,-0.7501,49.09,5113,bigquery
Indonesia,Germany,-0.8446,42.37,3599,bigquery
Indonesia,Philippines,-0.8501,44.83,1800,bigquery
Indonesia,Finland,-0.9115,37.7,244,bigquery
Indonesia,Belgium,-0.941,42.05,459,bigquery
Indonesia,Singapore,-0.9793,43.36,4998,bigquery
Indonesia,Portugal,-1.017,38.24,68,bigquery
Indonesia,United Kingdom,-1.0532,38.68,1029,bigquery
Indonesia,Australia,-1.0821,48.19,359,bigquery
Indonesia,Hungary,-1.0835,46.6,309,bigquery
Indonesia,Canada,-1.0953,38.08,1972,bigquery
Indonesia,France,-1.1153,39.75,2888,bigquery
Indonesia,Brazil,-1.1826,39.05,2814,bigquery
Indonesia,Argentina,-1.285,28.57,14,bigquery
Indonesia,Romania,-1.3119,44.83,145,bigquery
Indonesia,United States,-1.3461,39.22,38261,bigquery
Indonesia,Malaysia,-1.3499,26.76,284,bigquery
Indonesia,Vietnam,-1.4685,26.8,97,bigquery
Indonesia,New Zealand,-1.6524,25.55,454,bigquery
Indonesia,Greece,-1.906,34.65,531,bigquery
Indonesia,Colombia,-2.1409,28.21,234,bigquery
Indonesia,Nigeria,-2.8704,34.1,261,bigquery
Indonesia,Bangladesh,-2.9406,24.76,105,bigquery
Indonesia,Iraq,-3.7521,19.88,2359,bigquery
Indonesia,Israel,-3.8101,17.07,33939,bigquery
Indonesia,Chile,-4.1451,0.0,10,bigquery
Indonesia,Russia,-4.1983,12.27,7132,bigquery
Indonesia,Qatar,-4.5425,5.1,157,bigquery
Indonesia,Iran,-4.7876,4.76,7160,bigquery
Indonesia,Ukraine,-5.2881,5.53,3745,bigquery
Indonesia,Mexico,-5.7324,8.11,3626,bigquery
Indonesia,Pakistan,-5.898,3.61,249,bigquery
Indonesia,Peru,-6.2831,0.0,24,bigquery
Iran,South Korea,6.9307,100.0,2,bigquery
Iran,France,1.0058,100.0,6,bigquery
Iran,Russia,-0.0697,66.67,3,bigquery
Iran,India,-0.9939,42.72,405,bigquery
Iran,China,-1.2097,0.0,8,bigquery
Iran,Mexico,-1.3455,60.0,20,bigquery
Iran,Pakistan,-1.4557,66.67,3,bigquery
Iran,Iran,-2.2308,21.89,169,bigquery
Iran,Saudi Arabia,-2.5674,30.43,23,bigquery
Iran,Qatar,-2.7687,33.33,3,bigquery
Iran,Israel,-3.5515,15.38,65,bigquery
Iran,Italy,-3.7594,0.0,1,bigquery
Iran,United States,-3.8761,0.0,11,bigquery
Iran,Canada,-4.4444,0.0,3,bigquery
Iran,Thailand,-4.8657,0.0,10,bigquery
Iran,Brazil,-5.2632,0.0,6,bigquery
Iran,Spain,-5.8341,0.0,6,bigquery
Iraq,Indonesia,5.2183,77.78,45,bigquery
Iraq,Thailand,3.2785,100.0,6,bigquery
Iraq,Malaysia,2.2372,83.33,12,bigquery
Iraq,Czech Republic,1.4135,88.89,9,bigquery
Iraq,Vietnam,1.4039,42.86,14,bigquery
Iraq,Japan,0.8092,67.39,92,bigquery
Iraq,Singapore,0.3237,54.55,22,bigquery
Iraq,Sweden,0.1946,52.83,53,bigquery
Iraq,Argentina,0.12,40.91,44,bigquery
Iraq,China,0.0981,58.35,569,bigquery
Iraq,New Zealand,0.0616,57.14,14,bigquery
Iraq,Egypt,-0.0137,51.6,717,bigquery
Iraq,Finland,-0.0314,80.0,20,bigquery
Iraq,India,-0.0762,37.5,112,bigquery
Iraq,Netherlands,-0.1567,41.94,62,bigquery
Iraq,Saudi Arabia,-0.1966,48.65,888,bigquery
Iraq,Norway,-0.4841,51.9,79,bigquery
Iraq,Italy,-0.4923,50.42,238,bigquery
Iraq,Spain,-0.6996,36.53,323,bigquery
Iraq,Brazil,-0.9732,36.36,66,bigquery
Iraq,Belgium,-1.0322,31.34,67,bigquery
Iraq,Denmark,-1.1139,9.09,44,bigquery
Iraq,Romania,-1.1291,50.0,4,bigquery
Iraq,Iraq,-1.3035,32.68,16467,bigquery
Iraq,Turkey,-1.4176,30.58,582,bigquery
Iraq,Germany,-1.4266,21.52,460,bigquery
Iraq,Portugal,-1.7794,8.51,47,bigquery
Iraq,Hungary,-1.8428,9.09,11,bigquery
Iraq,United Kingdom,-2.0059,26.15,589,bigquery
Iraq,Peru,-2.3112,18.18,11,bigquery
Iraq,Colombia,-2.4748,6.06,33,bigquery
Iraq,Greece,-2.5441,14.04,57,bigquery
Iraq,Russia,-2.7045,13.96,480,bigquery
Iraq,Canada,-2.7321,31.09,193,bigquery
Iraq,France,-2.8048,20.3,1079,bigquery
Iraq,Qatar,-2.8567,18.41,364,bigquery
Iraq,United States,-2.8847,14.29,3171,bigquery
Iraq,Mexico,-2.9295,14.44,180,bigquery
Iraq,South Africa,-3.2503,25.0,16,bigquery
Iraq,Iran,-3.4808,7.83,7015,bigquery
Iraq,Australia,-3.7176,3.14,159,bigquery
Iraq,Israel,-3.7518,6.66,2476,bigquery
Iraq,Ukraine,-4.3556,5.88,136,bigquery
Iraq,South Korea,-4.4125,19.05,84,bigquery
Iraq,Bangladesh,-4.473,0.0,4,bigquery
Iraq,Nigeria,-4.6301,0.0,22,bigquery
Iraq,Poland,-5.1512,0.0,18,bigquery
Iraq,Pakistan,-6.1462,6.14,228,bigquery
Iraq,Philippines,-6.7051,0.0,6,bigquery
Iraq,Chile,-8.9267,0.0,4,bigquery
Israel,Singapore,0.6845,49.33,371,bigquery
Israel,Denmark,0.6653,59.49,948,bigquery
Israel,Italy,0.3581,57.11,8691,bigquery
Israel,Vietnam,0.3208,52.29,459,bigquery
Israel,Norway,-0.0357,42.38,1595,bigquery
Israel,Indonesia,-0.0517,50.42,1081,bigquery
Israel,Finland,-0.0793,57.61,611,bigquery
Israel,Belgium,-0.0866,48.81,1891,bigquery
Israel,Romania,-0.0953,53.8,894,bigquery
Israel,Czech Republic,-0.1239,50.23,665,bigquery
Israel,Japan,-0.1403,48.45,2638,bigquery
Israel,Spain,-0.2745,52.34,13868,bigquery
Israel,India,-0.3644,45.52,6579,bigquery
Israel,Netherlands,-0.6499,41.85,1945,bigquery
Israel,Brazil,-0.7706,42.24,3016,bigquery
Israel,Hungary,-0.8022,50.0,1122,bigquery
Israel,Portugal,-1.1147,42.16,1722,bigquery
Israel,Philippines,-1.2493,48.01,604,bigquery
Israel,Greece,-1.2527,39.49,3702,bigquery
Israel,Thailand,-1.3002,39.92,2064,bigquery
Israel,Germany,-1.342,38.45,9360,bigquery
Israel,Colombia,-1.3625,42.2,500,bigquery
Israel,China,-1.4715,27.44,8423,bigquery
Israel,Sweden,-1.4775,36.94,1164,bigquery
Israel,Egypt,-1.5265,22.5,5724,bigquery
Israel,Argentina,-1.6699,27.5,2011,bigquery
Israel,Israel,-1.7156,30.7,267059,bigquery
Israel,France,-1.7998,32.78,8447,bigquery
Israel,Turkey,-1.833,25.15,7894,bigquery
Israel,Malaysia,-1.8349,42.86,49,bigquery
Israel,Poland,-1.8937,29.84,1890,bigquery
Israel,Peru,-1.9226,25.0,524,bigquery
Israel,United States,-2.1023,22.04,49374,bigquery
Israel,South Africa,-2.2356,32.02,659,bigquery
Israel,Saudi Arabia,-2.4289,17.2,8450,bigquery
Israel,Canada,-2.4588,25.99,4274,bigquery
Israel,United Kingdom,-2.5014,20.36,14276,bigquery
Israel,South Korea,-2.5039,22.76,861,bigquery
Israel,Qatar,-2.7143,16.98,6072,bigquery
Israel,Chile,-2.9458,28.42,285,bigquery
Israel,Bangladesh,-3.0063,11.2,125,bigquery
Israel,Iran,-3.1155,9.87,135636,bigquery
Israel,Iraq,-3.3292,6.54,6556,bigquery
Israel,New Zealand,-3.3518,16.14,316,bigquery
Israel,Mexico,-3.3803,10.91,2329,bigquery
Israel,Russia,-3.4371,12.47,13081,bigquery
Israel,Ukraine,-3.4839,13.62,7511,bigquery
Israel,Australia,-3.771,13.11,8213,bigquery
Israel,Pakistan,-4.9923,7.9,2064,bigquery
Israel,Nigeria,-5.0589,11.13,737,bigquery
Japan,Philippines,-0.9099,41.95,584,bigquery
Malaysia,China,0.8075,58.23,34096,bigquery
Malaysia,Italy,0.4799,58.99,3016,bigquery
Malaysia,Vietnam,0.428,57.97,3712,bigquery
Malaysia,Malaysia,0.216,53.74,43642,bigquery
Malaysia,Sweden,0.039,44.57,433,bigquery
Malaysia,Chile,-0.1909,51.91,262,bigquery
Malaysia,Norway,-0.3825,40.88,592,bigquery
Malaysia,India,-0.3952,49.62,4617,bigquery
Malaysia,Iraq,-0.414,55.47,1873,bigquery
Malaysia,Egypt,-0.5465,51.35,666,bigquery
Malaysia,Argentina,-0.661,39.39,231,bigquery
Malaysia,Denmark,-0.6687,38.99,631,bigquery
Malaysia,South Korea,-0.6851,45.91,5286,bigquery
Malaysia,Japan,-0.9273,35.42,5997,bigquery
Malaysia,Finland,-0.9468,34.03,382,bigquery
Malaysia,Singapore,-1.0189,37.41,6624,bigquery
Malaysia,Netherlands,-1.1421,43.72,414,bigquery
Malaysia,South Africa,-1.3162,30.85,363,bigquery
Malaysia,Germany,-1.3744,33.35,2633,bigquery
Malaysia,Greece,-1.5405,35.34,832,bigquery
Malaysia,United Kingdom,-1.5437,24.99,4241,bigquery
Malaysia,Canada,-1.5859,27.06,1696,bigquery
Malaysia,Saudi Arabia,-1.598,25.63,835,bigquery
Malaysia,New Zealand,-1.6322,38.09,764,bigquery
Malaysia,Indonesia,-1.6422,36.51,6847,bigquery
Malaysia,France,-1.666,32.5,2569,bigquery
Malaysia,Brazil,-1.6678,30.98,865,bigquery
Malaysia,Poland,-1.7311,29.54,325,bigquery
Malaysia,Thailand,-1.7985,34.0,5368,bigquery
Malaysia,Australia,-1.9095,31.77,2175,bigquery
Malaysia,Turkey,-1.9394,37.75,853,bigquery
Malaysia,United States,-1.9642,25.23,16547,bigquery
Malaysia,Colombia,-2.0986,21.57,255,bigquery
Malaysia,Romania,-2.1867,31.32,1028,bigquery
Malaysia,Philippines,-2.2122,27.81,2851,bigquery
Malaysia,Hungary,-2.2946,28.89,488,bigquery
Malaysia,Belgium,-2.3059,30.0,260,bigquery
Malaysia,Bangladesh,-2.3544,15.2,1099,bigquery
Malaysia,Czech Republic,-2.6095,27.12,295,bigquery
Malaysia,Portugal,-2.6672,16.29,313,bigquery
Malaysia,Russia,-2.7217,14.71,5445,bigquery
Malaysia,Spain,-2.7272,18.67,1296,bigquery
Malaysia,Peru,-2.7554,18.3,235,bigquery
Malaysia,Qatar,-2.8985,11.51,799,bigquery
Malaysia,Ukraine,-3.1451,9.55,3591,bigquery
Malaysia,Israel,-3.5857,12.18,4417,bigquery
Malaysia,Iran,-3.7627,4.84,8474,bigquery
Malaysia,Nigeria,-4.116,19.65,677,bigquery
Malaysia,Mexico,-4.2246,7.58,1411,bigquery
Malaysia,Pakistan,-4.5381,14.19,3114,bigquery
Mexico,Czech Republic,0.8114,65.43,2311,bigquery
Mexico,Italy,0.2414,57.64,8822,bigquery
Mexico,Chile,0.0391,54.07,995,bigquery
Mexico,India,-0.0097,48.57,35,bigquery
Mexico,Netherlands,-0.0534,39.88,850,bigquery
Mexico,Norway,-0.0985,52.92,2090,bigquery
Mexico,Brazil,-0.1217,55.38,8918,bigquery
Mexico,Finland,-0.2203,53.27,704,bigquery
Mexico,Portugal,-0.2627,49.76,3879,bigquery
Mexico,Singapore,-0.2939,43.89,360,bigquery
Mexico,New Zealand,-0.3608,42.32,482,bigquery
Mexico,South Africa,-0.4265,49.36,1412,bigquery
Mexico,Belgium,-0.4652,44.27,1430,bigquery
Mexico,Japan,-0.5924,43.27,7763,bigquery
Mexico,Vietnam,-0.623,30.0,50,bigquery
Mexico,Spain,-0.6848,45.22,21568,bigquery
Mexico,Romania,-0.6909,40.08,237,bigquery
Mexico,Mexico,-0.7089,40.56,720094,bigquery
Mexico,Denmark,-0.7253,36.5,1230,bigquery
Mexico,Indonesia,-0.7282,43.56,567,bigquery
Mexico,Thailand,-0.7431,41.72,501,bigquery
Mexico,Argentina,-0.7522,41.5,8735,bigquery
Mexico,Malaysia,-0.8067,44.2,224,bigquery
Mexico,Canada,-0.8585,39.56,24945,bigquery
Mexico,South Korea,-0.8777,49.62,1322,bigquery
Mexico,Australia,-0.8934,48.59,852,bigquery
Mexico,Colombia,-0.9026,41.58,10588,bigquery
Mexico,Poland,-1.0277,35.91,1100,bigquery
Mexico,Germany,-1.0664,35.74,7532,bigquery
Mexico,France,-1.0665,38.19,11326,bigquery
Mexico,United States,-1.3293,33.09,71085,bigquery
Mexico,United Kingdom,-1.4134,30.09,16888,bigquery
Mexico,Bangladesh,-1.5008,40.0,10,bigquery
Mexico,Egypt,-1.8013,24.99,1693,bigquery
Mexico,Turkey,-1.8578,29.68,2042,bigquery
Mexico,Sweden,-1.8874,25.55,54331,bigquery
Mexico,Philippines,-2.0146,31.47,464,bigquery
Mexico,Peru,-2.3882,20.2,4446,bigquery
Mexico,Nigeria,-2.4175,28.79,264,bigquery
Mexico,Greece,-2.5766,23.89,3479,bigquery
Mexico,Saudi Arabia,-2.7363,16.3,3251,bigquery
Mexico,Hungary,-2.7633,12.93,2165,bigquery
Mexico,Ukraine,-3.1237,8.28,7779,bigquery
Mexico,Qatar,-3.1301,14.08,142,bigquery
Mexico,Russia,-3.2029,9.5,17988,bigquery
Mexico,Israel,-3.6979,7.41,10184,bigquery
Mexico,Iraq,-3.8368,5.96,2533,bigquery
Mexico,Iran,-3.9346,4.3,65003,bigquery
Mexico,Pakistan,-6.6221,2.32,3016,bigquery
Netherlands,Finland,0.7354,84.67,548,bigquery
Netherlands,Malaysia,0.6739,60.0,20,bigquery
Netherlands,Italy,0.6101,79.62,4328,bigquery
Netherlands,Norway,0.5978,75.83,1233,bigquery
Netherlands,Czech Republic,0.4595,78.43,700,bigquery
Netherlands,Argentina,0.3275,61.06,113,bigquery
Netherlands,Sweden,0.2627,76.92,953,bigquery
Netherlands,Japan,0.141,60.33,852,bigquery
Netherlands,Chile,0.0276,50.0,4,bigquery
Netherlands,New Zealand,-0.2261,69.18,146,bigquery
Netherlands,Colombia,-0.2763,58.62,29,bigquery
Netherlands,Poland,-0.2813,41.35,208,bigquery
Netherlands,Canada,-0.3589,68.98,1789,bigquery
Netherlands,China,-0.5239,47.81,1460,bigquery
Netherlands,Brazil,-0.5632,56.19,404,bigquery
Netherlands,Singapore,-0.7547,31.58,38,bigquery
Netherlands,Romania,-0.8153,43.4,53,bigquery
Netherlands,Denmark,-0.8748,40.0,235,bigquery
Netherlands,Netherlands,-0.9253,40.04,24196,bigquery
Netherlands,Vietnam,-1.1836,23.33,60,bigquery
Netherlands,Australia,-1.3025,43.23,576,bigquery
Netherlands,Portugal,-1.397,22.15,456,bigquery
Netherlands,Belgium,-1.4479,33.69,1980,bigquery
Netherlands,Thailand,-1.4503,53.54,226,bigquery
Netherlands,South Korea,-1.4836,51.66,362,bigquery
Netherlands,South Africa,-1.4968,42.45,106,bigquery
Netherlands,France,-1.536,34.46,3482,bigquery
Netherlands,Germany,-1.5413,35.61,3294,bigquery
Netherlands,India,-1.6939,24.86,362,bigquery
Netherlands,Hungary,-2.1473,10.86,479,bigquery
Netherlands,United States,-2.3305,22.2,12652,bigquery
Netherlands,United Kingdom,-2.3749,20.48,3604,bigquery
Netherlands,Indonesia,-2.4794,18.12,138,bigquery
Netherlands,Egypt,-2.4874,7.66,235,bigquery
Netherlands,Spain,-2.5571,20.07,1664,bigquery
Netherlands,Greece,-2.7404,23.29,674,bigquery
Netherlands,Turkey,-2.8064,11.24,916,bigquery
Netherlands,Ukraine,-2.8653,13.6,3455,bigquery
Netherlands,Russia,-3.0421,10.31,4159,bigquery
Netherlands,Peru,-3.5549,13.64,44,bigquery
Netherlands,Mexico,-3.733,9.34,685,bigquery
Netherlands,Qatar,-3.7369,1.37,878,bigquery
Netherlands,Iran,-3.7578,2.54,17274,bigquery
Netherlands,Saudi Arabia,-3.7731,3.44,987,bigquery
Netherlands,Israel,-3.8348,1.89,8459,bigquery
Netherlands,Philippines,-4.0331,16.36,55,bigquery
Netherlands,Iraq,-4.1414,0.79,1019,bigquery
Netherlands,Pakistan,-5.3722,4.78,418,bigquery
Netherlands,Nigeria,-5.8642,12.12,132,bigquery
Netherlands,Bangladesh,-7.8652,0.0,2,bigquery
New Zealand,Czech Republic,2.0653,90.0,130,bigquery
New Zealand,Italy,0.639,67.03,1207,bigquery
New Zealand,Denmark,0.3638,42.49,193,bigquery
New Zealand,Malaysia,0.1165,57.78,90,bigquery
New Zealand,Argentina,0.0292,53.85,156,bigquery
New Zealand,Hungary,0.0263,85.71,105,bigquery
New Zealand,Poland,-0.0404,55.3,264,bigquery
New Zealand,Singapore,-0.0517,53.87,362,bigquery
New Zealand,Japan,-0.0609,46.98,945,bigquery
New Zealand,India,-0.1236,52.25,1045,bigquery
New Zealand,Netherlands,-0.1446,51.98,177,bigquery
New Zealand,New Zealand,-0.5685,41.34,54171,bigquery
New Zealand,Chile,-0.5738,64.29,56,bigquery
New Zealand,Bangladesh,-0.7966,53.85,13,bigquery
New Zealand,South Africa,-0.8157,44.56,294,bigquery
New Zealand,China,-0.8415,35.91,2793,bigquery
New Zealand,South Korea,-0.8506,57.64,406,bigquery
New Zealand,Greece,-0.862,45.64,149,bigquery
New Zealand,Romania,-1.0049,2.17,92,bigquery
New Zealand,France,-1.1351,34.63,1669,bigquery
New Zealand,Sweden,-1.2319,26.32,171,bigquery
New Zealand,Vietnam,-1.3024,38.93,149,bigquery
New Zealand,Portugal,-1.3292,43.75,48,bigquery
New Zealand,Thailand,-1.3938,49.19,185,bigquery
New Zealand,Australia,-1.4762,39.32,8042,bigquery
New Zealand,United Kingdom,-1.5295,24.97,5603,bigquery
New Zealand,Canada,-1.6549,31.44,1266,bigquery
New Zealand,Norway,-1.7496,27.94,383,bigquery
New Zealand,Indonesia,-1.8016,40.35,171,bigquery
New Zealand,Spain,-1.8577,25.44,283,bigquery
New Zealand,Belgium,-1.8784,16.13,93,bigquery
New Zealand,United States,-2.22,21.99,9840,bigquery
New Zealand,Germany,-2.2616,21.12,895,bigquery
New Zealand,Finland,-2.3572,19.23,78,bigquery
New Zealand,Saudi Arabia,-2.371,16.47,583,bigquery
New Zealand,Brazil,-2.5284,20.97,186,bigquery
New Zealand,Qatar,-2.8487,10.73,671,bigquery
New Zealand,Nigeria,-3.0853,61.05,95,bigquery
New Zealand,Turkey,-3.1608,20.56,248,bigquery
New Zealand,Philippines,-3.245,27.2,239,bigquery
New Zealand,Ukraine,-3.725,9.94,1580,bigquery
New Zealand,Russia,-3.8091,10.34,2379,bigquery
New Zealand,Colombia,-3.8738,2.63,114,bigquery
New Zealand,Iran,-3.8958,1.82,10016,bigquery
New Zealand,Egypt,-3.9283,5.06,158,bigquery
New Zealand,Israel,-4.121,2.04,4760,bigquery
New Zealand,Iraq,-4.2249,2.37,507,bigquery
New Zealand,Mexico,-4.5566,6.32,1139,bigquery
New Zealand,Pakistan,-5.4191,7.68,625,bigquery
New Zealand,Peru,-8.142,0.0,107,bigquery
Nigeria,Czech Republic,1.3152,68.0,50,bigquery
Nigeria,Norway,1.2435,68.3,265,bigquery
Nigeria,Argentina,0.8833,65.15,132,bigquery
Nigeria,Denmark,0.8802,71.98,257,bigquery
Nigeria,Sweden,0.7735,62.24,143,bigquery
Nigeria,Canada,0.6713,59.96,1009,bigquery
Nigeria,Poland,0.2616,56.72,134,bigquery
Nigeria,Singapore,0.1276,41.86,172,bigquery
Nigeria,Italy,0.0092,52.56,761,bigquery
Nigeria,China,-0.0754,47.14,2762,bigquery
Nigeria,Malaysia,-0.1139,69.09,110,bigquery
Nigeria,Spain,-0.1792,54.51,1407,bigquery
Nigeria,Belgium,-0.255,45.57,158,bigquery
Nigeria,Germany,-0.3128,48.21,952,bigquery
Nigeria,Chile,-0.4356,27.27,33,bigquery
Nigeria,Thailand,-0.6676,54.64,194,bigquery
Nigeria,France,-0.6822,42.05,1760,bigquery
Nigeria,Nigeria,-0.7958,44.04,184710,bigquery
Nigeria,Brazil,-0.8304,42.41,639,bigquery
Nigeria,Portugal,-0.8596,37.06,313,bigquery
Nigeria,Finland,-1.018,41.67,48,bigquery
Nigeria,Turkey,-1.0339,49.54,878,bigquery
Nigeria,Greece,-1.1001,49.59,121,bigquery
Nigeria,United Kingdom,-1.1114,38.75,4831,bigquery
Nigeria,Netherlands,-1.1211,41.22,245,bigquery
Nigeria,Vietnam,-1.1377,50.68,146,bigquery
Nigeria,Indonesia,-1.2224,41.11,270,bigquery
Nigeria,South Africa,-1.2249,37.85,1794,bigquery
Nigeria,India,-1.236,39.76,1084,bigquery
Nigeria,Japan,-1.4727,27.21,768,bigquery
Nigeria,Bangladesh,-1.7341,31.11,90,bigquery
Nigeria,Saudi Arabia,-1.866,27.36,2211,bigquery
Nigeria,United States,-2.0299,27.43,9932,bigquery
Nigeria,Romania,-2.26,17.24,29,bigquery
Nigeria,Egypt,-2.27,30.58,932,bigquery
Nigeria,South Korea,-2.289,37.39,238,bigquery
Nigeria,Hungary,-2.3225,28.24,85,bigquery
Nigeria,Colombia,-2.5312,18.18,77,bigquery
Nigeria,Philippines,-2.8067,11.54,78,bigquery
Nigeria,Australia,-2.9317,35.53,532,bigquery
Nigeria,Qatar,-3.3565,12.84,966,bigquery
Nigeria,Peru,-3.4194,21.82,55,bigquery
Nigeria,New Zealand,-3.6477,19.75,81,bigquery
Nigeria,Russia,-3.8578,8.13,1931,bigquery
Nigeria,Iraq,-4.1452,2.15,559,bigquery
Nigeria,Mexico,-4.1605,8.66,982,bigquery
Nigeria,Iran,-4.255,3.15,9738,bigquery
Nigeria,Israel,-4.3813,4.98,4238,bigquery
Nigeria,Ukraine,-4.4502,7.96,980,bigquery
Nigeria,Pakistan,-5.7337,8.63,336,bigquery
Norway,New Zealand,1.6349,66.67,6,bigquery
