source_country,target_country,avg_tone,positive_ratio,article_count,source
Poland,Hungary,-2.5339,17.48,18871,bigquery
Poland,Ukraine,-2.6603,16.87,88508,bigquery
Poland,Saudi Arabia,-2.7158,19.45,7678,bigquery
Poland,Russia,-3.1194,10.0,95109,bigquery
Poland,Mexico,-3.7388,13.47,5827,bigquery
Poland,Iraq,-3.8719,4.81,5443,bigquery
Poland,Iran,-3.951,4.79,70748,bigquery
Poland,Israel,-3.9709,6.5,36478,bigquery
Poland,Qatar,-4.0424,3.96,1817,bigquery
Poland,Pakistan,-5.2526,9.78,1923,bigquery
Poland,Nigeria,-6.0007,10.42,873,bigquery
Portugal,Chile,0.305,47.73,88,bigquery
Portugal,Vietnam,0.2902,58.49,371,bigquery
Portugal,Indonesia,0.1662,58.02,567,bigquery
Portugal,South Korea,0.0908,60.37,694,bigquery
Portugal,Malaysia,0.066,55.56,162,bigquery
Portugal,Japan,-0.0181,48.23,3956,bigquery
Portugal,Denmark,-0.0276,47.4,2192,bigquery
Portugal,China,-0.034,48.66,4922,bigquery
Portugal,Poland,-0.079,54.06,1874,bigquery
Portugal,Romania,-0.0909,45.08,1209,bigquery
Portugal,Netherlands,-0.0988,50.05,921,bigquery
Portugal,Norway,-0.1726,48.6,2109,bigquery
Portugal,Brazil,-0.2728,49.55,19709,bigquery
Portugal,Finland,-0.2797,43.11,1118,bigquery
Portugal,Sweden,-0.318,52.48,1572,bigquery
Portugal,Australia,-0.3252,45.46,2028,bigquery
Portugal,Italy,-0.3588,48.8,8041,bigquery
Portugal,Singapore,-0.3868,35.0,360,bigquery
Portugal,India,-0.4608,48.68,1625,bigquery
Portugal,Belgium,-0.5696,39.38,3319,bigquery
Portugal,Spain,-0.6455,41.61,31351,bigquery
Portugal,Colombia,-0.6606,38.37,1199,bigquery
Portugal,Portugal,-0.7026,40.1,268677,bigquery
Portugal,Egypt,-0.7512,38.39,1081,bigquery
Portugal,Czech Republic,-0.7517,34.48,580,bigquery
Portugal,United States,-0.8218,36.54,10018,bigquery
Portugal,France,-0.9192,38.39,16013,bigquery
Portugal,Germany,-0.9323,36.92,10065,bigquery
Portugal,Bangladesh,-0.9663,11.76,17,bigquery
Portugal,United Kingdom,-1.0118,33.69,10579,bigquery
Portugal,Greece,-1.0232,38.59,2107,bigquery
Portugal,Canada,-1.0235,37.29,3223,bigquery
Portugal,Saudi Arabia,-1.1325,27.04,1150,bigquery
Portugal,Argentina,-1.2446,35.48,3188,bigquery
Portugal,Hungary,-1.3967,27.19,2968,bigquery
Portugal,South Africa,-1.602,25.48,208,bigquery
Portugal,Turkey,-1.6376,23.91,3384,bigquery
Portugal,Mexico,-1.9838,24.59,4653,bigquery
Portugal,Thailand,-2.2509,33.19,720,bigquery
Portugal,Philippines,-2.3778,21.35,431,bigquery
Portugal,Ukraine,-2.5094,14.06,21275,bigquery
Portugal,Nigeria,-2.5173,29.71,488,bigquery
Portugal,Peru,-2.5279,25.49,102,bigquery
Portugal,Russia,-2.8221,11.79,22349,bigquery
Portugal,Qatar,-2.8845,8.31,2274,bigquery
Portugal,New Zealand,-2.9561,27.2,125,bigquery
Portugal,Iraq,-3.3932,6.96,2126,bigquery
Portugal,Iran,-3.4386,5.15,22104,bigquery
Portugal,Israel,-3.502,7.18,9971,bigquery
Portugal,Pakistan,-5.9349,3.55,1971,bigquery
Qatar,Malaysia,0.8152,60.87,69,bigquery
Qatar,South Korea,-0.3278,42.89,436,bigquery
Qatar,Bangladesh,-0.9694,16.63,1557,bigquery
Qatar,Thailand,-1.0399,30.95,336,bigquery
Qatar,Indonesia,-1.3315,6.69,269,bigquery
Qatar,Colombia,-1.4154,46.11,360,bigquery
Qatar,Romania,-1.5571,16.0,25,bigquery
Qatar,Vietnam,-1.562,35.29,34,bigquery
Qatar,Denmark,-1.9267,27.42,124,bigquery
Qatar,Singapore,-1.9547,25.0,24,bigquery
Qatar,Japan,-1.9675,8.03,498,bigquery
Qatar,Chile,-2.08,38.6,57,bigquery
Qatar,India,-2.1766,9.09,2815,bigquery
Qatar,Norway,-2.259,0.78,258,bigquery
Qatar,Argentina,-2.3867,8.33,180,bigquery
Qatar,China,-2.4681,13.02,2158,bigquery
Qatar,Finland,-2.7687,0.0,18,bigquery
Qatar,Greece,-2.8314,1.23,326,bigquery
Qatar,Saudi Arabia,-3.0592,10.6,1009,bigquery
Qatar,Germany,-3.1432,6.62,604,bigquery
Qatar,Canada,-3.2447,7.65,719,bigquery
Qatar,United States,-3.246,8.01,6800,bigquery
Qatar,Portugal,-3.2767,0.0,137,bigquery
Qatar,United Kingdom,-3.3632,5.55,2415,bigquery
Qatar,Poland,-3.4565,0.0,105,bigquery
Qatar,New Zealand,-3.6041,7.84,51,bigquery
Qatar,France,-3.6584,9.74,770,bigquery
Qatar,Qatar,-3.661,7.92,985,bigquery
Qatar,Sweden,-3.743,2.06,97,bigquery
Qatar,Italy,-3.8439,1.76,341,bigquery
Qatar,Iraq,-3.8453,3.68,1141,bigquery
Qatar,Turkey,-3.9698,1.91,209,bigquery
Qatar,Iran,-3.9984,1.81,11947,bigquery
Qatar,Hungary,-4.0835,7.08,339,bigquery
Qatar,Pakistan,-4.1803,8.93,2386,bigquery
Qatar,South Africa,-4.1997,1.69,591,bigquery
Qatar,Ukraine,-4.211,0.77,5343,bigquery
Qatar,Russia,-4.3285,1.54,5382,bigquery
Qatar,Egypt,-4.3624,3.14,606,bigquery
Qatar,Australia,-4.4874,1.22,572,bigquery
Qatar,Israel,-4.5051,3.46,16294,bigquery
Qatar,Netherlands,-4.6567,2.33,86,bigquery
Qatar,Czech Republic,-4.6971,0.0,29,bigquery
Qatar,Belgium,-4.6987,3.45,87,bigquery
Qatar,Brazil,-4.8722,13.69,336,bigquery
Qatar,Philippines,-5.0463,1.06,188,bigquery
Qatar,Peru,-5.1292,1.69,118,bigquery
Qatar,Mexico,-5.1658,1.26,1273,bigquery
Qatar,Spain,-5.1663,1.66,361,bigquery
Qatar,Nigeria,-5.4916,0.29,695,bigquery
Romania,Philippines,0.2297,54.04,631,bigquery
Romania,Czech Republic,0.1808,50.51,4938,bigquery
Romania,Singapore,0.1651,49.82,1084,bigquery
Romania,Japan,0.1638,48.66,10099,bigquery
Romania,New Zealand,0.0497,54.38,662,bigquery
Romania,Greece,0.021,50.64,16041,bigquery
Romania,Thailand,-0.0254,45.88,1371,bigquery
Romania,Argentina,-0.034,53.02,2222,bigquery
Romania,Italy,-0.063,52.89,36608,bigquery
Romania,Brazil,-0.072,49.43,3091,bigquery
Romania,Romania,-0.1731,46.85,702753,bigquery
Romania,Poland,-0.2287,48.96,20815,bigquery
Romania,India,-0.319,46.71,1520,bigquery
Romania,Denmark,-0.3681,45.01,5294,bigquery
Romania,Belgium,-0.4493,42.6,10336,bigquery
Romania,Egypt,-0.508,41.86,4735,bigquery
Romania,Vietnam,-0.5429,42.01,369,bigquery
Romania,Indonesia,-0.548,38.35,1017,bigquery
Romania,Netherlands,-0.567,46.61,4920,bigquery
Romania,Portugal,-0.6042,45.78,4607,bigquery
Romania,China,-0.6302,36.09,20124,bigquery
Romania,Sweden,-0.6523,39.92,5559,bigquery
Romania,France,-0.658,42.56,44782,bigquery
Romania,United States,-0.7125,40.18,50999,bigquery
Romania,Malaysia,-0.7156,46.57,408,bigquery
Romania,Turkey,-0.7849,41.24,14947,bigquery
Romania,Norway,-0.865,39.33,4823,bigquery
Romania,Germany,-0.9312,35.25,47164,bigquery
Romania,Bangladesh,-0.9788,55.7,79,bigquery
Romania,Chile,-0.9886,38.38,198,bigquery
Romania,United Kingdom,-1.0212,35.05,34816,bigquery
Romania,Hungary,-1.0767,34.85,28779,bigquery
Romania,Finland,-1.119,38.85,3810,bigquery
Romania,Spain,-1.2456,36.11,20772,bigquery
Romania,Australia,-1.286,36.04,6005,bigquery
Romania,Colombia,-1.3815,30.58,520,bigquery
Romania,Canada,-1.3929,36.51,8915,bigquery
Romania,South Korea,-1.6236,29.19,3351,bigquery
Romania,South Africa,-1.855,39.89,366,bigquery
Romania,Saudi Arabia,-2.1855,21.13,6077,bigquery
Romania,Peru,-2.4878,25.71,70,bigquery
Romania,Ukraine,-2.4882,17.38,105989,bigquery
Romania,Mexico,-2.6355,21.18,5293,bigquery
Romania,Russia,-2.9103,12.18,122971,bigquery
Romania,Qatar,-3.3336,8.51,1493,bigquery
Romania,Iraq,-3.5429,7.9,5277,bigquery
Romania,Nigeria,-3.5679,15.36,638,bigquery
Romania,Israel,-3.6435,8.52,32255,bigquery
Romania,Iran,-3.7125,5.16,100901,bigquery
Romania,Pakistan,-5.9036,7.69,2885,bigquery
Russia,Russia,-1.1317,38.2,1928339,bigquery
Russia,Poland,-2.3944,19.62,24140,bigquery
Saudi Arabia,Saudi Arabia,2.6477,76.21,12519,bigquery
Saudi Arabia,United Kingdom,1.5242,67.09,3658,bigquery
Saudi Arabia,Singapore,0.3609,61.29,31,bigquery
Saudi Arabia,Bangladesh,0.2498,62.5,32,bigquery
Saudi Arabia,Germany,0.085,47.89,568,bigquery
Saudi Arabia,Vietnam,0.0684,48.72,39,bigquery
Saudi Arabia,Turkey,-0.0731,56.02,664,bigquery
Saudi Arabia,Poland,-0.409,13.79,58,bigquery
Saudi Arabia,South Africa,-0.5497,47.37,38,bigquery
Saudi Arabia,Netherlands,-0.5515,56.52,46,bigquery
Saudi Arabia,Indonesia,-0.6579,41.18,153,bigquery
Saudi Arabia,Egypt,-0.7197,49.49,2255,bigquery
Saudi Arabia,Denmark,-0.7588,36.67,60,bigquery
Saudi Arabia,Japan,-0.845,42.05,371,bigquery
Saudi Arabia,China,-0.8847,38.38,1024,bigquery
Saudi Arabia,South Korea,-1.0847,54.41,136,bigquery
Saudi Arabia,Belgium,-1.1963,46.15,39,bigquery
Saudi Arabia,Malaysia,-1.2297,35.42,48,bigquery
Saudi Arabia,Sweden,-1.3201,38.3,47,bigquery
Saudi Arabia,Romania,-1.3784,0.0,20,bigquery
Saudi Arabia,Qatar,-1.4053,28.88,561,bigquery
Saudi Arabia,Canada,-1.4341,39.18,245,bigquery
Saudi Arabia,Australia,-1.6023,41.11,180,bigquery
Saudi Arabia,Argentina,-1.8708,27.27,44,bigquery
Saudi Arabia,Spain,-1.9235,31.1,164,bigquery
Saudi Arabia,India,-1.9486,35.28,411,bigquery
Saudi Arabia,Thailand,-2.1909,35.48,31,bigquery
Saudi Arabia,Ukraine,-2.2034,27.52,614,bigquery
Saudi Arabia,Finland,-2.3109,37.5,16,bigquery
Saudi Arabia,Italy,-2.4189,28.49,179,bigquery
Saudi Arabia,France,-2.4232,27.48,717,bigquery
Saudi Arabia,Russia,-2.4799,23.57,1154,bigquery
Saudi Arabia,United States,-2.4949,21.2,3873,bigquery
Saudi Arabia,Norway,-2.7566,21.62,37,bigquery
Saudi Arabia,Hungary,-2.8335,13.33,45,bigquery
Saudi Arabia,Iraq,-2.9227,12.69,709,bigquery
Saudi Arabia,Greece,-2.9897,26.02,123,bigquery
Saudi Arabia,Israel,-3.0513,16.26,3180,bigquery
Saudi Arabia,Brazil,-3.2164,25.69,109,bigquery
Saudi Arabia,New Zealand,-3.3069,51.61,31,bigquery
Saudi Arabia,Iran,-3.4262,12.89,5719,bigquery
Saudi Arabia,Colombia,-3.589,7.41,54,bigquery
Saudi Arabia,Czech Republic,-4.1097,0.0,9,bigquery
Saudi Arabia,Portugal,-4.4343,16.94,124,bigquery
Saudi Arabia,Nigeria,-4.6718,27.27,44,bigquery
Saudi Arabia,Chile,-4.8787,39.29,28,bigquery
Saudi Arabia,Pakistan,-5.4142,16.13,372,bigquery
Saudi Arabia,Mexico,-5.9808,4.15,337,bigquery
Saudi Arabia,Peru,-6.1703,0.0,5,bigquery
Saudi Arabia,Philippines,-6.7464,0.0,36,bigquery
Singapore,Peru,0.4209,49.57,115,bigquery
Singapore,Singapore,0.2046,56.01,37949,bigquery
Singapore,Chile,0.1588,40.24,164,bigquery
Singapore,Vietnam,-0.1813,54.48,1773,bigquery
Singapore,South Korea,-0.3063,49.47,4411,bigquery
Singapore,China,-0.3447,43.22,33105,bigquery
Singapore,Romania,-0.4186,50.0,304,bigquery
Singapore,Thailand,-0.4386,43.88,4494,bigquery
Singapore,Brazil,-0.4431,35.43,494,bigquery
Singapore,Japan,-0.4519,42.67,7451,bigquery
Singapore,India,-0.4802,47.63,8179,bigquery
Singapore,South Africa,-0.4906,45.63,160,bigquery
Singapore,Italy,-0.574,40.07,871,bigquery
Singapore,Argentina,-0.5803,41.29,155,bigquery
Singapore,Malaysia,-0.8077,42.86,8313,bigquery
Singapore,Czech Republic,-0.944,30.14,146,bigquery
Singapore,Indonesia,-0.9476,38.49,6869,bigquery
Singapore,Germany,-1.0303,30.47,2517,bigquery
Singapore,Denmark,-1.1694,25.58,301,bigquery
Singapore,Portugal,-1.2088,50.72,209,bigquery
Singapore,Netherlands,-1.4629,34.53,307,bigquery
Singapore,Egypt,-1.5105,30.58,278,bigquery
Singapore,Norway,-1.5163,23.41,299,bigquery
Singapore,Sweden,-1.5165,38.76,178,bigquery
Singapore,United Kingdom,-1.5981,28.46,3985,bigquery
Singapore,Canada,-1.6341,34.59,1596,bigquery
Singapore,Poland,-1.6665,38.86,175,bigquery
Singapore,France,-1.7008,29.1,2041,bigquery
Singapore,United States,-1.7165,27.81,17432,bigquery
Singapore,Bangladesh,-1.7405,22.48,894,bigquery
Singapore,Finland,-1.868,28.5,193,bigquery
Singapore,Australia,-1.932,36.52,2886,bigquery
Singapore,Spain,-2.1041,29.65,968,bigquery
Singapore,New Zealand,-2.1052,33.76,545,bigquery
Singapore,Philippines,-2.6328,24.24,1745,bigquery
Singapore,Saudi Arabia,-2.6357,13.9,1726,bigquery
Singapore,Greece,-2.6836,13.03,353,bigquery
Singapore,Qatar,-2.878,10.21,1352,bigquery
Singapore,Russia,-2.8898,16.97,4574,bigquery
Singapore,Colombia,-3.1527,20.91,110,bigquery
Singapore,Hungary,-3.1747,12.38,210,bigquery
Singapore,Iraq,-3.1987,10.85,1152,bigquery
Singapore,Belgium,-3.244,21.94,196,bigquery
Singapore,Israel,-3.3267,12.3,7115,bigquery
Singapore,Ukraine,-3.4387,11.29,2481,bigquery
Singapore,Turkey,-3.5156,12.46,706,bigquery
Singapore,Iran,-3.5252,4.73,15730,bigquery
Singapore,Mexico,-3.5578,11.34,926,bigquery
Singapore,Pakistan,-5.2137,10.54,1774,bigquery
Singapore,Nigeria,-5.3596,8.12,197,bigquery
South Africa,Malaysia,1.0585,72.41,87,bigquery
South Africa,Netherlands,0.066,49.7,338,bigquery
South Africa,Japan,0.0403,43.41,903,bigquery
South Africa,Portugal,-0.0975,65.26,285,bigquery
South Africa,Italy,-0.1072,45.23,975,bigquery
South Africa,Peru,-0.2624,45.68,162,bigquery
South Africa,Denmark,-0.3806,39.9,208,bigquery
South Africa,China,-0.4911,49.03,5158,bigquery
South Africa,Chile,-0.4973,25.0,104,bigquery
South Africa,India,-0.567,46.0,1939,bigquery
South Africa,Norway,-0.6469,40.68,263,bigquery
South Africa,Egypt,-0.7163,52.03,688,bigquery
South Africa,Thailand,-0.7587,39.32,234,bigquery
South Africa,Belgium,-0.8595,45.08,193,bigquery
South Africa,France,-1.0094,43.62,1529,bigquery
South Africa,Germany,-1.0155,39.7,1068,bigquery
South Africa,New Zealand,-1.0935,29.07,399,bigquery
South Africa,Bangladesh,-1.2087,22.18,248,bigquery
South Africa,Sweden,-1.2311,36.02,161,bigquery
South Africa,South Africa,-1.2322,35.49,87751,bigquery
South Africa,Spain,-1.2815,43.11,835,bigquery
South Africa,South Korea,-1.2922,43.22,398,bigquery
South Africa,United Kingdom,-1.3909,32.9,3322,bigquery
South Africa,Finland,-1.473,33.33,54,bigquery
South Africa,Canada,-1.5065,38.04,1033,bigquery
South Africa,Indonesia,-1.5325,39.63,217,bigquery
South Africa,Greece,-1.6081,35.48,372,bigquery
South Africa,Brazil,-1.6317,27.65,575,bigquery
South Africa,Colombia,-1.6588,27.08,96,bigquery
South Africa,Australia,-1.792,31.1,1537,bigquery
South Africa,Hungary,-1.8668,19.67,122,bigquery
South Africa,Argentina,-1.9031,27.56,254,bigquery
South Africa,United States,-1.9037,25.66,7284,bigquery
South Africa,Vietnam,-1.9881,13.59,206,bigquery
South Africa,Saudi Arabia,-2.0531,33.42,1143,bigquery
South Africa,Singapore,-2.3526,31.91,188,bigquery
South Africa,Czech Republic,-2.5543,7.84,51,bigquery
South Africa,Turkey,-2.8381,38.33,634,bigquery
South Africa,Poland,-3.2463,11.15,269,bigquery
South Africa,Russia,-3.466,10.85,4489,bigquery
South Africa,Philippines,-3.6413,29.55,132,bigquery
South Africa,Nigeria,-3.7374,23.41,1871,bigquery
South Africa,Ukraine,-3.8,7.83,2810,bigquery
South Africa,Qatar,-3.8853,4.61,824,bigquery
South Africa,Israel,-4.1342,6.35,5122,bigquery
South Africa,Iran,-4.1481,3.18,9169,bigquery
South Africa,Iraq,-4.3206,5.11,548,bigquery
South Africa,Romania,-4.8312,9.28,97,bigquery
South Africa,Mexico,-5.0341,11.68,865,bigquery
South Africa,Pakistan,-6.3687,10.71,794,bigquery
South Korea,Singapore,1.994,75.3,3304,bigquery
South Korea,Romania,1.6633,85.59,236,bigquery
South Korea,Thailand,0.8365,67.04,2315,bigquery
South Korea,Poland,0.5192,62.18,505,bigquery
South Korea,South Africa,0.243,62.37,186,bigquery
South Korea,Vietnam,-0.3526,50.81,2598,bigquery
South Korea,Denmark,-1.0858,34.75,354,bigquery
South Korea,Turkey,-1.1533,32.31,229,bigquery
South Korea,Colombia,-1.2543,34.23,149,bigquery
South Korea,Bangladesh,-3.2198,4.85,165,bigquery
South Korea,Iran,-3.8337,3.84,32224,bigquery
South Korea,Pakistan,-6.649,7.56,238,bigquery
Spain,Japan,0.1859,52.7,16786,bigquery
Spain,Malaysia,-0.0482,50.44,916,bigquery
Spain,Singapore,-0.3236,42.17,996,bigquery
Spain,Italy,-0.5153,45.2,39622,bigquery
Spain,Denmark,-0.5437,39.54,7139,bigquery
Spain,New Zealand,-0.713,42.03,973,bigquery
Spain,South Africa,-0.8651,41.78,1654,bigquery
Spain,Mexico,-1.0544,39.9,49572,bigquery
Spain,Bangladesh,-2.0469,20.55,326,bigquery
Spain,Indonesia,-2.5836,34.6,2159,bigquery
Spain,Iran,-3.3244,5.76,147970,bigquery
Sweden,Malaysia,0.0512,63.04,92,bigquery
Sweden,Romania,-0.0764,58.69,351,bigquery
Sweden,Japan,-0.0811,42.35,1719,bigquery
Sweden,Brazil,-0.1793,56.03,630,bigquery
Sweden,Italy,-0.5345,47.61,3071,bigquery
Sweden,Singapore,-0.6143,39.22,204,bigquery
Sweden,India,-0.6823,34.62,1014,bigquery
Sweden,Indonesia,-0.6951,31.11,135,bigquery
Sweden,Czech Republic,-1.0123,46.44,379,bigquery
Sweden,Bangladesh,-1.1529,29.41,102,bigquery
Sweden,Finland,-1.1695,32.6,3313,bigquery
Sweden,Vietnam,-1.1891,35.0,200,bigquery
Sweden,Netherlands,-1.2348,29.28,905,bigquery
Sweden,Norway,-1.2716,31.9,8101,bigquery
Sweden,Sweden,-1.3355,30.24,138266,bigquery
Sweden,China,-1.3413,26.68,4951,bigquery
Sweden,Spain,-1.4162,36.26,3183,bigquery
Sweden,Germany,-1.4515,26.59,6054,bigquery
Sweden,Argentina,-1.5393,26.77,310,bigquery
Sweden,France,-1.5593,28.21,8124,bigquery
Sweden,Denmark,-1.6669,25.68,5678,bigquery
Sweden,Egypt,-1.6837,18.51,524,bigquery
Sweden,Poland,-1.7224,19.75,1306,bigquery
Sweden,Belgium,-1.7227,18.53,1171,bigquery
Sweden,Portugal,-1.7904,26.29,719,bigquery
Sweden,Australia,-1.8761,24.93,1043,bigquery
Sweden,United Kingdom,-1.9521,22.58,7789,bigquery
Sweden,Philippines,-2.0125,35.0,100,bigquery
Sweden,New Zealand,-2.0485,23.44,128,bigquery
Sweden,South Korea,-2.1173,21.59,866,bigquery
Sweden,Canada,-2.1481,24.01,2282,bigquery
Sweden,Turkey,-2.4166,19.26,893,bigquery
Sweden,Ukraine,-2.4949,15.49,19995,bigquery
Sweden,United States,-2.5854,15.26,36366,bigquery
Sweden,Chile,-2.746,21.93,228,bigquery
Sweden,Colombia,-2.9844,9.54,461,bigquery
Sweden,Hungary,-3.0156,10.51,1970,bigquery
Sweden,South Africa,-3.0316,17.75,276,bigquery
Sweden,Saudi Arabia,-3.0434,9.18,1547,bigquery
Sweden,Russia,-3.1029,6.93,22714,bigquery
Sweden,Mexico,-3.357,12.6,1000,bigquery
Sweden,Thailand,-3.4035,18.97,833,bigquery
Sweden,Peru,-3.5695,14.29,154,bigquery
Sweden,Qatar,-3.6156,10.97,1851,bigquery
Sweden,Greece,-3.6562,27.63,923,bigquery
Sweden,Iraq,-3.8495,5.7,1632,bigquery
Sweden,Iran,-4.6639,2.85,32122,bigquery
Sweden,Israel,-4.8885,3.77,12637,bigquery
Sweden,Pakistan,-6.4285,1.75,1144,bigquery
Sweden,Nigeria,-7.4377,11.64,232,bigquery
Thailand,South Africa,2.7601,76.06,8644,bigquery
Thailand,Romania,2.4071,100.0,4,bigquery
Thailand,Thailand,1.7512,66.92,80932,bigquery
Thailand,Japan,1.4404,65.75,3676,bigquery
Thailand,Hungary,1.4198,92.11,76,bigquery
Thailand,Finland,1.3244,52.63,95,bigquery
Thailand,China,1.0029,59.2,9153,bigquery
Thailand,Canada,0.8623,63.76,2257,bigquery
Thailand,India,0.7293,57.12,1439,bigquery
Thailand,New Zealand,0.603,55.0,100,bigquery
Thailand,Singapore,0.5929,67.33,202,bigquery
Thailand,Czech Republic,0.4855,50.79,886,bigquery
Thailand,Denmark,0.2856,47.09,189,bigquery
Thailand,Malaysia,0.2372,55.79,518,bigquery
Thailand,Vietnam,0.1684,61.82,681,bigquery
Thailand,United Kingdom,0.1682,52.07,4175,bigquery
Thailand,Spain,0.1328,51.97,966,bigquery
Thailand,South Korea,0.1231,53.5,1428,bigquery
Thailand,Italy,0.1161,51.46,1405,bigquery
Thailand,Bangladesh,0.1122,48.42,537,bigquery
Thailand,Saudi Arabia,0.0735,37.09,488,bigquery
Thailand,Poland,0.0209,25.45,55,bigquery
Thailand,Germany,-0.2595,43.12,647,bigquery
Thailand,Nigeria,-0.2628,15.79,38,bigquery
Thailand,Netherlands,-0.379,43.7,119,bigquery
Thailand,Australia,-0.3986,43.8,847,bigquery
Thailand,Chile,-0.4834,42.31,52,bigquery
Thailand,Belgium,-0.5765,30.51,118,bigquery
Thailand,Indonesia,-0.6113,47.73,419,bigquery
Thailand,Philippines,-0.6374,44.38,329,bigquery
Thailand,France,-0.7054,35.47,919,bigquery
Thailand,Sweden,-0.7147,47.06,153,bigquery
Thailand,Egypt,-0.8904,28.07,57,bigquery
Thailand,United States,-0.9857,34.23,9525,bigquery
Thailand,Norway,-1.005,17.22,209,bigquery
Thailand,Brazil,-1.0169,41.26,143,bigquery
Thailand,Turkey,-1.0207,45.04,373,bigquery
Thailand,Portugal,-1.4544,35.92,103,bigquery
Thailand,Russia,-1.6568,26.43,1752,bigquery
Thailand,Argentina,-1.7737,22.86,35,bigquery
Thailand,Greece,-2.1021,25.4,63,bigquery
Thailand,Iraq,-2.1433,11.19,134,bigquery
Thailand,Mexico,-2.1474,23.88,490,bigquery
Thailand,Ukraine,-2.3518,17.95,429,bigquery
Thailand,Colombia,-2.5378,0.0,32,bigquery
Thailand,Iran,-3.0323,9.32,7277,bigquery
Thailand,Israel,-3.4226,7.12,2108,bigquery
Thailand,Qatar,-3.5994,2.45,368,bigquery
Thailand,Peru,-4.4636,9.8,51,bigquery
Thailand,Pakistan,-6.388,3.06,196,bigquery
Turkey,Egypt,0.9622,63.54,1665,bigquery
Turkey,Vietnam,0.9235,55.51,517,bigquery
Turkey,Czech Republic,0.8308,65.31,49,bigquery
Turkey,Netherlands,0.5404,58.59,6515,bigquery
Turkey,Argentina,0.469,57.03,1857,bigquery
Turkey,Norway,0.2177,48.65,5026,bigquery
Turkey,Italy,0.2031,52.9,22806,bigquery
Turkey,Singapore,0.1753,49.12,680,bigquery
Turkey,South Korea,0.0401,51.13,7633,bigquery
Turkey,Romania,0.0126,51.65,2482,bigquery
Turkey,Portugal,-0.0116,49.26,5063,bigquery
Turkey,Finland,-0.0342,48.24,1561,bigquery
Turkey,Turkey,-0.066,53.29,1128706,bigquery
Turkey,Denmark,-0.0725,42.79,2912,bigquery
Turkey,Brazil,-0.0791,54.6,4734,bigquery
Turkey,Japan,-0.1126,46.25,13069,bigquery
Turkey,Saudi Arabia,-0.2218,50.16,26048,bigquery
Turkey,Spain,-0.3051,45.46,23213,bigquery
Turkey,Malaysia,-0.3307,54.94,1032,bigquery
Turkey,China,-0.3983,43.05,35919,bigquery
Turkey,Belgium,-0.4575,43.21,6640,bigquery
Turkey,Germany,-0.6012,42.97,42139,bigquery
Turkey,Indonesia,-0.7134,44.62,2889,bigquery
Turkey,Thailand,-0.7587,40.64,1646,bigquery
Turkey,Sweden,-0.7643,40.2,2861,bigquery
Turkey,Poland,-0.7734,41.72,4962,bigquery
Turkey,Nigeria,-0.7838,51.61,5408,bigquery
Turkey,Bangladesh,-0.8054,37.45,2059,bigquery
Turkey,India,-0.8169,43.75,8377,bigquery
Turkey,Colombia,-0.8524,43.34,1772,bigquery
Turkey,Greece,-0.8916,42.46,16681,bigquery
Turkey,Canada,-1.0928,44.22,7105,bigquery
Turkey,Hungary,-1.1227,36.91,5416,bigquery
Turkey,New Zealand,-1.1526,44.01,559,bigquery
Turkey,United Kingdom,-1.2355,31.61,27664,bigquery
Turkey,France,-1.2457,36.78,30833,bigquery
Turkey,South Africa,-1.3562,44.27,1265,bigquery
Turkey,Chile,-1.4032,45.93,590,bigquery
Turkey,Ukraine,-1.8253,27.98,32927,bigquery
Turkey,United States,-1.9549,24.67,104406,bigquery
Turkey,Russia,-2.0229,27.19,15953,bigquery
Turkey,Australia,-2.3637,28.57,6185,bigquery
Turkey,Iraq,-2.4696,18.02,23149,bigquery
Turkey,Mexico,-2.9568,13.77,6727,bigquery
Turkey,Philippines,-2.9934,22.36,1409,bigquery
Turkey,Qatar,-3.0085,17.21,13839,bigquery
Turkey,Israel,-3.455,16.76,240233,bigquery
Turkey,Iran,-3.4565,11.62,307698,bigquery
Turkey,Peru,-4.2723,17.39,161,bigquery
Turkey,Pakistan,-5.1022,11.61,17857,bigquery
Ukraine,Denmark,0.3424,55.12,6439,bigquery
Ukraine,Japan,0.3311,51.39,11843,bigquery
Ukraine,Norway,-0.0206,46.12,10503,bigquery
Ukraine,Sweden,-0.0387,49.21,10042,bigquery
Ukraine,Finland,-0.0655,45.26,6724,bigquery
Ukraine,Greece,-0.2062,45.12,5448,bigquery
Ukraine,Netherlands,-0.2197,47.09,9434,bigquery
Ukraine,Italy,-0.3835,45.62,19730,bigquery
Ukraine,Malaysia,-0.457,33.67,392,bigquery
Ukraine,South Africa,-0.5156,38.6,1728,bigquery
Ukraine,Czech Republic,-0.6288,39.14,14117,bigquery
Ukraine,Canada,-0.637,43.95,11299,bigquery
Ukraine,Portugal,-0.659,52.42,2898,bigquery
Ukraine,Vietnam,-0.7842,39.13,989,bigquery
Ukraine,Brazil,-0.8369,40.15,2177,bigquery
Ukraine,France,-0.8432,38.67,34676,bigquery
Ukraine,Egypt,-0.8532,38.43,3341,bigquery
Ukraine,Australia,-0.9478,38.07,4531,bigquery
Ukraine,Singapore,-1.0849,31.59,763,bigquery
Ukraine,Argentina,-1.1837,37.0,1119,bigquery
Ukraine,Chile,-1.1968,42.23,959,bigquery
Ukraine,Thailand,-1.2076,29.97,1398,bigquery
Ukraine,Spain,-1.2229,36.38,15379,bigquery
